Data,Horario,Dia,Mês,Ano,Nome completo,Contexto do Evento,Total do curso (Real)
2021-06-15,15:40,Terça-feira,Junho,2021,Estudante001,Curso: CIT7139-02652A (20211) - Programação em Computadores,9.8
2021-06-15,16:58,Terça-feira,Junho,2021,Estudante002,Curso: CIT7139-02652A (20211) - Programação em Computadores,10.0
2021-06-15,18:07,Terça-feira,Junho,2021,Estudante003,Curso: CIT7139-02652A (20211) - Programação em Computadores,9.3
2021-06-15,18:08,Terça-feira,Junho,2021,Estudante003,Curso: CIT7139-02652A (20211) - Programação em Computadores,9.3
2021-06-15,18:08,Terça-feira,Junho,2021,Estudante003,Curso: CIT7139-02652A (20211) - Programação em Computadores,9.3
2021-06-15,18:08,Terça-feira,Junho,2021,Estudante003,Curso: CIT7139-02652A (20211) - Programação em Computadores,9.3
2021-06-15,18:08,Terça-feira,Junho,2021,Estudante003,Curso: CIT7139-02652A (20211) - Programação em Computadores,9.3
2021-06-15,18:08,Terça-feira,Junho,2021,Estudante003,Curso: CIT7139-02652A (20211) - Programação em Computadores,9.3
2021-06-15,18:08,Terça-feira,Junho,2021,Estudante003,URL: Acesso à sala de aula virtual,9.3
2021-06-15,18:09,Terça-feira,Junho,2021,Estudante003,Curso: CIT7139-02652A (20211) - Programação em Computadores,9.3
2021-06-15,18:10,Terça-feira,Junho,2021,Estudante003,Curso: CIT7139-02652A (20211) - Programação em Computadores,9.3
2021-06-15,18:11,Terça-feira,Junho,2021,Estudante003,Arquivo: JAVA - Introdução - Slides,9.3
2021-06-15,18:12,Terça-feira,Junho,2021,Estudante003,URL: Acesso à sala de aula virtual,9.3
2021-06-15,18:12,Terça-feira,Junho,2021,Estudante003,Arquivo: JAVA - Introdução - Slides,9.3
2021-06-15,18:12,Terça-feira,Junho,2021,Estudante003,Curso: CIT7139-02652A (20211) - Programação em Computadores,9.3
2021-06-15,18:13,Terça-feira,Junho,2021,Estudante003,URL: Acesso à sala de aula virtual,9.3
2021-06-15,18:13,Terça-feira,Junho,2021,Estudante003,Curso: CIT7139-02652A (20211) - Programação em Computadores,9.3
2021-06-15,18:17,Terça-feira,Junho,2021,Estudante003,Curso: CIT7139-02652A (20211) - Programação em Computadores,9.3
2021-06-15,18:19,Terça-feira,Junho,2021,Estudante004,Curso: CIT7139-02652A (20211) - Programação em Computadores,8.2
2021-06-15,18:20,Terça-feira,Junho,2021,Estudante005,Curso: CIT7139-02652A (20211) - Programação em Computadores,7.2
2021-06-15,18:20,Terça-feira,Junho,2021,Estudante001,Curso: CIT7139-02652A (20211) - Programação em Computadores,9.8
2021-06-15,18:21,Terça-feira,Junho,2021,Estudante004,Arquivo: Plano de Ensino 2021.01,8.2
2021-06-15,18:21,Terça-feira,Junho,2021,Estudante003,Curso: CIT7139-02652A (20211) - Programação em Computadores,9.3
2021-06-15,18:21,Terça-feira,Junho,2021,Estudante003,Arquivo: POO - Slides,9.3
2021-06-15,18:21,Terça-feira,Junho,2021,Estudante003,Curso: CIT7139-02652A (20211) - Programação em Computadores,9.3
2021-06-15,18:21,Terça-feira,Junho,2021,Estudante003,Laboratório Virtual de Programação: Impressão de números,9.3
2021-06-15,18:21,Terça-feira,Junho,2021,Estudante004,Arquivo: Lista de exercícios resolvidos em Java,8.2
2021-06-15,18:23,Terça-feira,Junho,2021,Estudante001,URL: Acesso à sala de aula virtual,9.8
2021-06-15,18:24,Terça-feira,Junho,2021,Estudante004,Arquivo: JAVA - Introdução - Slides,8.2
2021-06-15,18:25,Terça-feira,Junho,2021,Estudante003,Arquivo: JAVA - Introdução - Slides,9.3
2021-06-15,18:26,Terça-feira,Junho,2021,Estudante003,Curso: CIT7139-02652A (20211) - Programação em Computadores,9.3
2021-06-15,18:26,Terça-feira,Junho,2021,Estudante003,Curso: CIT7139-02652A (20211) - Programação em Computadores,9.3
2021-06-15,18:27,Terça-feira,Junho,2021,Estudante001,Curso: CIT7139-02652A (20211) - Programação em Computadores,9.8
2021-06-15,18:29,Terça-feira,Junho,2021,Estudante002,Curso: CIT7139-02652A (20211) - Programação em Computadores,10.0
2021-06-15,18:33,Terça-feira,Junho,2021,Estudante006,Curso: CIT7139-02652A (20211) - Programação em Computadores,6.7
2021-06-15,18:35,Terça-feira,Junho,2021,Estudante006,URL: Acesso à sala de aula virtual,6.7
2021-06-15,18:35,Terça-feira,Junho,2021,Estudante006,Curso: CIT7139-02652A (20211) - Programação em Computadores,6.7
2021-06-15,18:37,Terça-feira,Junho,2021,Estudante001,Curso: CIT7139-02652A (20211) - Programação em Computadores,9.8
2021-06-15,18:37,Terça-feira,Junho,2021,Estudante001,Curso: CIT7139-02652A (20211) - Programação em Computadores,9.8
2021-06-15,18:37,Terça-feira,Junho,2021,Estudante001,Curso: CIT7139-02652A (20211) - Programação em Computadores,9.8
2021-06-15,18:37,Terça-feira,Junho,2021,Estudante001,Curso: CIT7139-02652A (20211) - Programação em Computadores,9.8
2021-06-15,18:39,Terça-feira,Junho,2021,Estudante005,Arquivo: Plano de Ensino 2021.01,7.2
2021-06-15,18:39,Terça-feira,Junho,2021,Estudante005,Curso: CIT7139-02652A (20211) - Programação em Computadores,7.2
2021-06-15,18:47,Terça-feira,Junho,2021,Estudante006,Curso: CIT7139-02652A (20211) - Programação em Computadores,6.7
2021-06-15,18:54,Terça-feira,Junho,2021,Estudante005,Curso: CIT7139-02652A (20211) - Programação em Computadores,7.2
2021-06-15,18:58,Terça-feira,Junho,2021,Estudante007,Curso: CIT7139-02652A (20211) - Programação em Computadores,0.2
2021-06-15,19:01,Terça-feira,Junho,2021,Estudante001,Arquivo: JAVA - Introdução - Slides,9.8
2021-06-15,19:09,Terça-feira,Junho,2021,Estudante002,Arquivo: JAVA - Introdução - Slides,10.0
2021-06-15,19:12,Terça-feira,Junho,2021,Estudante008,Curso: CIT7139-02652A (20211) - Programação em Computadores,0.5
2021-06-15,19:30,Terça-feira,Junho,2021,Estudante004,Página: Introdução ao Java - Comandos,8.2
2021-06-15,19:30,Terça-feira,Junho,2021,Estudante004,Curso: CIT7139-02652A (20211) - Programação em Computadores,8.2
2021-06-15,19:43,Terça-feira,Junho,2021,Estudante009,Curso: CIT7139-02652A (20211) - Programação em Computadores,9.9
2021-06-15,19:46,Terça-feira,Junho,2021,Estudante003,Página: Introdução ao Java - Olá mundo,9.3
2021-06-15,19:49,Terça-feira,Junho,2021,Estudante003,Curso: CIT7139-02652A (20211) - Programação em Computadores,9.3
2021-06-15,20:13,Terça-feira,Junho,2021,Estudante010,Curso: CIT7139-02652A (20211) - Programação em Computadores,9.8
2021-06-15,20:14,Terça-feira,Junho,2021,Estudante010,Curso: CIT7139-02652A (20211) - Programação em Computadores,9.8
2021-06-15,20:14,Terça-feira,Junho,2021,Estudante010,Arquivo: AtividadePratica01,9.8
2021-06-15,20:14,Terça-feira,Junho,2021,Estudante010,Curso: CIT7139-02652A (20211) - Programação em Computadores,9.8
2021-06-15,20:15,Terça-feira,Junho,2021,Estudante010,Curso: CIT7139-02652A (20211) - Programação em Computadores,9.8
2021-06-15,20:15,Terça-feira,Junho,2021,Estudante010,Arquivo: JAVA - Comandos - Slides,9.8
2021-06-15,20:17,Terça-feira,Junho,2021,Estudante010,Arquivo: AtividadePratica01,9.8
2021-06-15,20:25,Terça-feira,Junho,2021,Estudante005,Página: Introdução ao Java - Olá mundo,7.2
2021-06-16,13:43,Quarta-feira,Junho,2021,Estudante011,Curso: CIT7139-02652A (20211) - Programação em Computadores,5.7
2021-06-16,16:47,Quarta-feira,Junho,2021,Estudante012,Curso: CIT7139-02652A (20211) - Programação em Computadores,9.3
2021-06-16,17:24,Quarta-feira,Junho,2021,Estudante013,Curso: CIT7139-02652A (20211) - Programação em Computadores,8.2
2021-06-16,19:07,Quarta-feira,Junho,2021,Estudante011,Curso: CIT7139-02652A (20211) - Programação em Computadores,5.7
2021-06-16,20:16,Quarta-feira,Junho,2021,Estudante004,Curso: CIT7139-02652A (20211) - Programação em Computadores,8.2
2021-06-16,20:17,Quarta-feira,Junho,2021,Estudante011,Curso: CIT7139-02652A (20211) - Programação em Computadores,5.7
2021-06-16,20:18,Quarta-feira,Junho,2021,Estudante001,Curso: CIT7139-02652A (20211) - Programação em Computadores,9.8
2021-06-16,20:18,Quarta-feira,Junho,2021,Estudante011,Curso: CIT7139-02652A (20211) - Programação em Computadores,5.7
2021-06-16,20:18,Quarta-feira,Junho,2021,Estudante011,Arquivo: AtividadePratica01,5.7
2021-06-16,20:19,Quarta-feira,Junho,2021,Estudante009,Curso: CIT7139-02652A (20211) - Programação em Computadores,9.9
2021-06-16,20:20,Quarta-feira,Junho,2021,Estudante004,Laboratório Virtual de Programação: Impressão de números,8.2
2021-06-16,20:20,Quarta-feira,Junho,2021,Estudante001,Curso: CIT7139-02652A (20211) - Programação em Computadores,9.8
2021-06-16,20:20,Quarta-feira,Junho,2021,Estudante001,URL: Acesso à sala de aula virtual,9.8
2021-06-16,20:21,Quarta-feira,Junho,2021,Estudante004,Laboratório Virtual de Programação: Movimento do cavalo num tabuleiro de xadrez,8.2
2021-06-16,20:26,Quarta-feira,Junho,2021,Estudante014,URL: Acesso à sala de aula virtual,6.1
2021-06-16,20:26,Quarta-feira,Junho,2021,Estudante014,URL: Acesso à sala de aula virtual,6.1
2021-06-16,20:26,Quarta-feira,Junho,2021,Estudante014,Curso: CIT7139-02652A (20211) - Programação em Computadores,6.1
2021-06-16,20:29,Quarta-feira,Junho,2021,Estudante014,URL: Acesso à sala de aula virtual,6.1
2021-06-16,20:42,Quarta-feira,Junho,2021,Estudante014,Curso: CIT7139-02652A (20211) - Programação em Computadores,6.1
2021-06-16,20:44,Quarta-feira,Junho,2021,Estudante014,Arquivo: Plano de Ensino 2021.01,6.1
2021-06-17,17:54,Quinta-feira,Junho,2021,Estudante006,Curso: CIT7139-02652A (20211) - Programação em Computadores,6.7
2021-06-19,13:39,Sábado,Junho,2021,Estudante003,URL: Acesso à sala de aula virtual,9.3
2021-06-19,13:39,Sábado,Junho,2021,Estudante003,Curso: CIT7139-02652A (20211) - Programação em Computadores,9.3
2021-06-19,13:40,Sábado,Junho,2021,Estudante003,Curso: CIT7139-02652A (20211) - Programação em Computadores,9.3
2021-06-19,13:45,Sábado,Junho,2021,Estudante003,Curso: CIT7139-02652A (20211) - Programação em Computadores,9.3
2021-06-19,14:41,Sábado,Junho,2021,Estudante002,Curso: CIT7139-02652A (20211) - Programação em Computadores,10.0
2021-06-19,14:43,Sábado,Junho,2021,Estudante002,Arquivo: JAVA - Comandos - Slides,10.0
2021-06-19,14:43,Sábado,Junho,2021,Estudante002,Arquivo: JAVA - Introdução - Slides,10.0
2021-06-19,15:28,Sábado,Junho,2021,Estudante002,Arquivo: JAVA - Comandos - Slides,10.0
2021-06-19,15:28,Sábado,Junho,2021,Estudante002,Curso: CIT7139-02652A (20211) - Programação em Computadores,10.0
2021-06-19,15:39,Sábado,Junho,2021,Estudante002,Página: Introdução ao Java - Vídeo aula com slides,10.0
2021-06-19,15:43,Sábado,Junho,2021,Estudante001,Arquivo: JAVA - Comandos - Slides,9.8
2021-06-19,15:43,Sábado,Junho,2021,Estudante001,Curso: CIT7139-02652A (20211) - Programação em Computadores,9.8
2021-06-19,15:47,Sábado,Junho,2021,Estudante002,Página: Introdução ao Java - Olá mundo,10.0
2021-06-19,15:51,Sábado,Junho,2021,Estudante002,Curso: CIT7139-02652A (20211) - Programação em Computadores,10.0
2021-06-19,15:56,Sábado,Junho,2021,Estudante001,Página: Introdução ao Java - Olá mundo,9.8
2021-06-19,15:57,Sábado,Junho,2021,Estudante002,Página: Introdução ao Java - Comandos,10.0
2021-06-19,15:57,Sábado,Junho,2021,Estudante001,Página: Introdução ao Java - Vídeo aula com slides,9.8
2021-06-19,16:13,Sábado,Junho,2021,Estudante001,Página: Introdução ao Java - Vídeo aula com slides,9.8
2021-06-19,16:13,Sábado,Junho,2021,Estudante001,Curso: CIT7139-02652A (20211) - Programação em Computadores,9.8
2021-06-19,16:44,Sábado,Junho,2021,Estudante001,Página: Introdução ao Java - Olá mundo,9.8
2021-06-19,16:47,Sábado,Junho,2021,Estudante001,Página: Introdução ao Java - Comandos,9.8
2021-06-19,18:16,Sábado,Junho,2021,Estudante002,Arquivo: AtividadePratica01,10.0
2021-06-19,18:17,Sábado,Junho,2021,Estudante002,Arquivo: AtividadePratica02,10.0
2021-06-19,18:18,Sábado,Junho,2021,Estudante002,Curso: CIT7139-02652A (20211) - Programação em Computadores,10.0
2021-06-19,18:23,Sábado,Junho,2021,Estudante001,Curso: CIT7139-02652A (20211) - Programação em Computadores,9.8
2021-06-20,11:02,Domingo,Junho,2021,Estudante009,Curso: CIT7139-02652A (20211) - Programação em Computadores,9.9
2021-06-20,16:23,Domingo,Junho,2021,Estudante010,Curso: CIT7139-02652A (20211) - Programação em Computadores,9.8
2021-06-21,00:09,Segunda-feira,Junho,2021,Estudante009,Curso: CIT7139-02652A (20211) - Programação em Computadores,9.9
2021-06-21,00:10,Segunda-feira,Junho,2021,Estudante009,Arquivo: JAVA - Introdução - Slides,9.9
2021-06-21,15:59,Segunda-feira,Junho,2021,Estudante003,Curso: CIT7139-02652A (20211) - Programação em Computadores,9.3
2021-06-21,16:00,Segunda-feira,Junho,2021,Estudante003,Arquivo: JAVA - Introdução - Slides,9.3
2021-06-21,16:18,Segunda-feira,Junho,2021,Estudante003,Arquivo: JAVA - Comandos - Slides,9.3
2021-06-21,16:18,Segunda-feira,Junho,2021,Estudante003,Curso: CIT7139-02652A (20211) - Programação em Computadores,9.3
2021-06-21,16:19,Segunda-feira,Junho,2021,Estudante003,Página: Introdução ao Java - Vídeo aula com slides,9.3
2021-06-21,16:19,Segunda-feira,Junho,2021,Estudante003,Curso: CIT7139-02652A (20211) - Programação em Computadores,9.3
2021-06-21,16:20,Segunda-feira,Junho,2021,Estudante003,Arquivo: Lista de exercícios resolvidos em Java,9.3
2021-06-21,16:20,Segunda-feira,Junho,2021,Estudante003,Curso: CIT7139-02652A (20211) - Programação em Computadores,9.3
2021-06-21,16:21,Segunda-feira,Junho,2021,Estudante003,Curso: CIT7139-02652A (20211) - Programação em Computadores,9.3
2021-06-21,18:03,Segunda-feira,Junho,2021,Estudante009,Curso: CIT7139-02652A (20211) - Programação em Computadores,9.9
2021-06-21,18:44,Segunda-feira,Junho,2021,Estudante014,Arquivo: JAVA - Comandos - Slides,6.1
2021-06-21,18:44,Segunda-feira,Junho,2021,Estudante014,Arquivo: JAVA - Introdução - Slides,6.1
2021-06-21,18:44,Segunda-feira,Junho,2021,Estudante014,Curso: CIT7139-02652A (20211) - Programação em Computadores,6.1
2021-06-21,18:45,Segunda-feira,Junho,2021,Estudante014,Arquivo: Plano de Ensino 2021.01,6.1
2021-06-21,18:45,Segunda-feira,Junho,2021,Estudante014,Arquivo: AtividadePratica02,6.1
2021-06-21,18:45,Segunda-feira,Junho,2021,Estudante014,Arquivo: AtividadePratica01,6.1
2021-06-21,20:20,Segunda-feira,Junho,2021,Estudante005,Curso: CIT7139-02652A (20211) - Programação em Computadores,7.2
2021-06-21,20:20,Segunda-feira,Junho,2021,Estudante005,Curso: CIT7139-02652A (20211) - Programação em Computadores,7.2
2021-06-22,15:34,Terça-feira,Junho,2021,Estudante001,Página: Introdução ao Java - Comandos,9.8
2021-06-22,15:34,Terça-feira,Junho,2021,Estudante001,Curso: CIT7139-02652A (20211) - Programação em Computadores,9.8
2021-06-22,15:49,Terça-feira,Junho,2021,Estudante001,Arquivo: JAVA - Comandos - Slides,9.8
2021-06-22,15:49,Terça-feira,Junho,2021,Estudante001,Página: Introdução ao Java - Vídeo aula com slides,9.8
2021-06-22,15:49,Terça-feira,Junho,2021,Estudante001,Página: Introdução ao Java - Olá mundo,9.8
2021-06-22,18:15,Terça-feira,Junho,2021,Estudante008,Curso: CIT7139-02652A (20211) - Programação em Computadores,0.5
2021-06-22,18:16,Terça-feira,Junho,2021,Estudante008,Curso: CIT7139-02652A (20211) - Programação em Computadores,0.5
2021-06-22,18:17,Terça-feira,Junho,2021,Estudante008,Curso: CIT7139-02652A (20211) - Programação em Computadores,0.5
2021-06-22,18:17,Terça-feira,Junho,2021,Estudante008,URL: Acesso à sala de aula virtual,0.5
2021-06-22,18:19,Terça-feira,Junho,2021,Estudante009,Arquivo: JAVA - Introdução - Slides,9.9
2021-06-22,18:19,Terça-feira,Junho,2021,Estudante009,Curso: CIT7139-02652A (20211) - Programação em Computadores,9.9
2021-06-22,18:20,Terça-feira,Junho,2021,Estudante001,Curso: CIT7139-02652A (20211) - Programação em Computadores,9.8
2021-06-22,18:28,Terça-feira,Junho,2021,Estudante008,URL: Acesso à sala de aula virtual,0.5
2021-06-22,18:29,Terça-feira,Junho,2021,Estudante003,Curso: CIT7139-02652A (20211) - Programação em Computadores,9.3
2021-06-22,18:29,Terça-feira,Junho,2021,Estudante003,Fórum: Avisos,9.3
2021-06-22,18:29,Terça-feira,Junho,2021,Estudante003,Curso: CIT7139-02652A (20211) - Programação em Computadores,9.3
2021-06-22,18:30,Terça-feira,Junho,2021,Estudante005,URL: Acesso à sala de aula virtual,7.2
2021-06-22,18:30,Terça-feira,Junho,2021,Estudante005,Curso: CIT7139-02652A (20211) - Programação em Computadores,7.2
2021-06-22,18:30,Terça-feira,Junho,2021,Estudante005,URL: Acesso à sala de aula virtual,7.2
2021-06-22,18:30,Terça-feira,Junho,2021,Estudante005,Curso: CIT7139-02652A (20211) - Programação em Computadores,7.2
2021-06-22,18:31,Terça-feira,Junho,2021,Estudante001,URL: Acesso à sala de aula virtual,9.8
2021-06-22,18:32,Terça-feira,Junho,2021,Estudante009,URL: Acesso à sala de aula virtual,9.9
2021-06-22,18:33,Terça-feira,Junho,2021,Estudante011,URL: Acesso à sala de aula virtual,5.7
2021-06-22,18:33,Terça-feira,Junho,2021,Estudante011,Curso: CIT7139-02652A (20211) - Programação em Computadores,5.7
2021-06-22,18:37,Terça-feira,Junho,2021,Estudante003,Curso: CIT7139-02652A (20211) - Programação em Computadores,9.3
2021-06-22,18:40,Terça-feira,Junho,2021,Estudante005,Curso: CIT7139-02652A (20211) - Programação em Computadores,7.2
2021-06-22,18:41,Terça-feira,Junho,2021,Estudante014,Curso: CIT7139-02652A (20211) - Programação em Computadores,6.1
2021-06-22,18:42,Terça-feira,Junho,2021,Estudante001,Laboratório Virtual de Programação: Impressão de números,9.8
2021-06-22,18:43,Terça-feira,Junho,2021,Estudante001,Curso: CIT7139-02652A (20211) - Programação em Computadores,9.8
2021-06-22,18:54,Terça-feira,Junho,2021,Estudante009,Página: Introdução ao Java - Vídeo aula com slides,9.9
2021-06-22,18:54,Terça-feira,Junho,2021,Estudante009,Curso: CIT7139-02652A (20211) - Programação em Computadores,9.9
2021-06-22,18:56,Terça-feira,Junho,2021,Estudante001,Curso: CIT7139-02652A (20211) - Programação em Computadores,9.8
2021-06-22,18:56,Terça-feira,Junho,2021,Estudante001,Página: Entrada de Dados - Vídeo aula com slides,9.8
2021-06-22,19:00,Terça-feira,Junho,2021,Estudante001,Curso: CIT7139-02652A (20211) - Programação em Computadores,9.8
2021-06-22,19:00,Terça-feira,Junho,2021,Estudante001,Página: Entrada de Dados - Vídeo aulas com exercícios explicativos,9.8
2021-06-22,19:35,Terça-feira,Junho,2021,Estudante003,Curso: CIT7139-02652A (20211) - Programação em Computadores,9.3
2021-06-22,19:35,Terça-feira,Junho,2021,Estudante003,Curso: CIT7139-02652A (20211) - Programação em Computadores,9.3
2021-06-22,19:38,Terça-feira,Junho,2021,Estudante003,Curso: CIT7139-02652A (20211) - Programação em Computadores,9.3
2021-06-22,19:51,Terça-feira,Junho,2021,Estudante005,Arquivo: Lista de exercícios resolvidos em Java,7.2
2021-06-22,19:51,Terça-feira,Junho,2021,Estudante005,Curso: CIT7139-02652A (20211) - Programação em Computadores,7.2
2021-06-22,19:51,Terça-feira,Junho,2021,Estudante005,Arquivo: Lista de exercícios resolvidos em Java,7.2
2021-06-22,19:51,Terça-feira,Junho,2021,Estudante005,Curso: CIT7139-02652A (20211) - Programação em Computadores,7.2
2021-06-22,19:51,Terça-feira,Junho,2021,Estudante005,Página: Introdução ao Java - Comandos,7.2
2021-06-22,19:51,Terça-feira,Junho,2021,Estudante005,Curso: CIT7139-02652A (20211) - Programação em Computadores,7.2
2021-06-22,19:53,Terça-feira,Junho,2021,Estudante002,Curso: CIT7139-02652A (20211) - Programação em Computadores,10.0
2021-06-22,19:53,Terça-feira,Junho,2021,Estudante005,Curso: CIT7139-02652A (20211) - Programação em Computadores,7.2
2021-06-22,19:53,Terça-feira,Junho,2021,Estudante005,Curso: CIT7139-02652A (20211) - Programação em Computadores,7.2
2021-06-22,19:53,Terça-feira,Junho,2021,Estudante005,Curso: CIT7139-02652A (20211) - Programação em Computadores,7.2
2021-06-22,19:53,Terça-feira,Junho,2021,Estudante005,Curso: CIT7139-02652A (20211) - Programação em Computadores,7.2
2021-06-22,19:54,Terça-feira,Junho,2021,Estudante002,Arquivo: Lista de exercícios resolvidos em Java,10.0
2021-06-22,20:00,Terça-feira,Junho,2021,Estudante001,Página: Introdução ao Java - Comandos,9.8
2021-06-22,20:01,Terça-feira,Junho,2021,Estudante003,Arquivo: JAVA - Introdução - Slides,9.3
2021-06-22,20:01,Terça-feira,Junho,2021,Estudante003,Curso: CIT7139-02652A (20211) - Programação em Computadores,9.3
2021-06-22,20:01,Terça-feira,Junho,2021,Estudante003,Curso: CIT7139-02652A (20211) - Programação em Computadores,9.3
2021-06-22,20:01,Terça-feira,Junho,2021,Estudante003,URL: Acesso à sala de aula virtual,9.3
2021-06-22,20:01,Terça-feira,Junho,2021,Estudante003,Curso: CIT7139-02652A (20211) - Programação em Computadores,9.3
2021-06-22,20:02,Terça-feira,Junho,2021,Estudante003,Arquivo: JAVA - Introdução - Slides,9.3
2021-06-22,20:02,Terça-feira,Junho,2021,Estudante003,Curso: CIT7139-02652A (20211) - Programação em Computadores,9.3
2021-06-22,20:03,Terça-feira,Junho,2021,Estudante003,Curso: CIT7139-02652A (20211) - Programação em Computadores,9.3
2021-06-22,20:03,Terça-feira,Junho,2021,Estudante003,Página: Introdução ao Java - Vídeo aula com slides,9.3
2021-06-22,20:03,Terça-feira,Junho,2021,Estudante003,Curso: CIT7139-02652A (20211) - Programação em Computadores,9.3
2021-06-22,20:03,Terça-feira,Junho,2021,Estudante003,Arquivo: JAVA - Comandos - Slides,9.3
2021-06-22,20:03,Terça-feira,Junho,2021,Estudante003,Curso: CIT7139-02652A (20211) - Programação em Computadores,9.3
2021-06-22,20:04,Terça-feira,Junho,2021,Estudante003,URL: Acesso à sala de aula virtual,9.3
2021-06-22,20:04,Terça-feira,Junho,2021,Estudante003,Curso: CIT7139-02652A (20211) - Programação em Computadores,9.3
2021-06-22,20:04,Terça-feira,Junho,2021,Estudante003,Página: Introdução ao Java - Olá mundo,9.3
2021-06-22,20:04,Terça-feira,Junho,2021,Estudante003,Curso: CIT7139-02652A (20211) - Programação em Computadores,9.3
2021-06-22,20:04,Terça-feira,Junho,2021,Estudante003,Página: Introdução ao Java - Comandos,9.3
2021-06-22,20:05,Terça-feira,Junho,2021,Estudante003,Curso: CIT7139-02652A (20211) - Programação em Computadores,9.3
2021-06-22,20:05,Terça-feira,Junho,2021,Estudante003,Fórum: Avisos,9.3
2021-06-22,20:05,Terça-feira,Junho,2021,Estudante003,Curso: CIT7139-02652A (20211) - Programação em Computadores,9.3
2021-06-22,20:09,Terça-feira,Junho,2021,Estudante001,Página: Introdução ao Java - Comandos,9.8
2021-06-22,20:09,Terça-feira,Junho,2021,Estudante001,Página: Introdução ao Java - Comandos,9.8
2021-06-22,20:10,Terça-feira,Junho,2021,Estudante001,Página: Introdução ao Java - Comandos,9.8
2021-06-22,20:11,Terça-feira,Junho,2021,Estudante001,Página: Introdução ao Java - Comandos,9.8
2021-06-22,20:13,Terça-feira,Junho,2021,Estudante001,Página: Introdução ao Java - Comandos,9.8
2021-06-22,20:13,Terça-feira,Junho,2021,Estudante001,Curso: CIT7139-02652A (20211) - Programação em Computadores,9.8
2021-06-22,20:14,Terça-feira,Junho,2021,Estudante001,Página: Introdução ao Java - Comandos,9.8
2021-06-22,23:01,Terça-feira,Junho,2021,Estudante001,Página: Introdução ao Java - Comandos,9.8
2021-06-22,23:01,Terça-feira,Junho,2021,Estudante001,Curso: CIT7139-02652A (20211) - Programação em Computadores,9.8
2021-06-23,09:24,Quarta-feira,Junho,2021,Estudante009,Página: Introdução ao Java - Olá mundo,9.9
2021-06-23,09:24,Quarta-feira,Junho,2021,Estudante009,Curso: CIT7139-02652A (20211) - Programação em Computadores,9.9
2021-06-23,12:22,Quarta-feira,Junho,2021,Estudante014,Arquivo: Lista de exercícios resolvidos em Java,6.1
2021-06-23,12:22,Quarta-feira,Junho,2021,Estudante014,Curso: CIT7139-02652A (20211) - Programação em Computadores,6.1
2021-06-23,13:07,Quarta-feira,Junho,2021,Estudante013,Curso: CIT7139-02652A (20211) - Programação em Computadores,8.2
2021-06-23,14:26,Quarta-feira,Junho,2021,Estudante009,Página: Introdução ao Java - Comandos,9.9
2021-06-23,20:19,Quarta-feira,Junho,2021,Estudante011,Curso: CIT7139-02652A (20211) - Programação em Computadores,5.7
2021-06-23,20:19,Quarta-feira,Junho,2021,Estudante011,URL: Acesso à sala de aula virtual,5.7
2021-06-23,20:19,Quarta-feira,Junho,2021,Estudante011,Curso: CIT7139-02652A (20211) - Programação em Computadores,5.7
2021-06-23,20:20,Quarta-feira,Junho,2021,Estudante011,Curso: CIT7139-02652A (20211) - Programação em Computadores,5.7
2021-06-23,20:29,Quarta-feira,Junho,2021,Estudante011,URL: Acesso à sala de aula virtual,5.7
2021-06-23,20:33,Quarta-feira,Junho,2021,Estudante011,URL: Acesso à sala de aula virtual,5.7
2021-06-23,21:42,Quarta-feira,Junho,2021,Estudante006,Curso: CIT7139-02652A (20211) - Programação em Computadores,6.7
2021-06-23,21:51,Quarta-feira,Junho,2021,Estudante005,Arquivo: Lista de exercícios resolvidos em Java,7.2
2021-06-23,21:51,Quarta-feira,Junho,2021,Estudante005,Curso: CIT7139-02652A (20211) - Programação em Computadores,7.2
2021-06-23,22:15,Quarta-feira,Junho,2021,Estudante005,Curso: CIT7139-02652A (20211) - Programação em Computadores,7.2
2021-06-23,22:15,Quarta-feira,Junho,2021,Estudante005,Página: Introdução ao Java - Comandos,7.2
2021-06-23,22:15,Quarta-feira,Junho,2021,Estudante005,Curso: CIT7139-02652A (20211) - Programação em Computadores,7.2
2021-06-23,22:15,Quarta-feira,Junho,2021,Estudante005,Arquivo: JAVA - Introdução - Slides,7.2
2021-06-23,22:15,Quarta-feira,Junho,2021,Estudante009,Página: Introdução ao Java - Vídeo aula com slides,9.9
2021-06-23,23:01,Quarta-feira,Junho,2021,Estudante009,Página: Introdução ao Java - Comandos,9.9
2021-06-23,23:01,Quarta-feira,Junho,2021,Estudante009,Página: Introdução ao Java - Olá mundo,9.9
2021-06-23,23:05,Quarta-feira,Junho,2021,Estudante009,Página: Vetores - Vídeo aula com slides,9.9
2021-06-23,23:05,Quarta-feira,Junho,2021,Estudante009,Curso: CIT7139-02652A (20211) - Programação em Computadores,9.9
2021-06-23,23:13,Quarta-feira,Junho,2021,Estudante009,Curso: CIT7139-02652A (20211) - Programação em Computadores,9.9
2021-06-24,19:03,Quinta-feira,Junho,2021,Estudante004,Arquivo: Lista de exercícios resolvidos em Java,8.2
2021-06-24,19:03,Quinta-feira,Junho,2021,Estudante004,Curso: CIT7139-02652A (20211) - Programação em Computadores,8.2
2021-06-25,10:35,Sexta-feira,Junho,2021,Estudante009,Arquivo: Vetores - Slides,9.9
2021-06-25,10:36,Sexta-feira,Junho,2021,Estudante009,Página: Vetores - Vídeo aula com slides,9.9
